route_id,trip_id,trip_headsign,service_id,direction_id,shape_id,wheelchair_accessible,bikes_allowed
6,27972087,"Saint-Martin-d'Hères, Henri Wallon",12345-MSILV00_ST21_0_HI2324,1,SEM_C6_1,1,2
12,27983563,"Saint-Martin-d'Hères, Les Alloves",1234567-MEHD00_ST6_0_HI2324,1,SEM_12_1,1,2
E,28075745,"Grenoble, Louise Michel",1234567-MGHS03_ST5_3_HI2324,0,SEM_E_2,1,2
13,27985809,"Meylan, Lycée du Grésivaudan",1234567-MEHS00_ST5_0_HI2324-MEHS03_ST5_3_HI2324-MEHS04_ST5_4_HI2324,1,SEM_13_2,1,2
3,27984665,"Échirolles, Centre du graphisme",1234567-MEHS00_ST5_0_HI2324-MEHS03_ST5_3_HI2324-MEHS04_ST5_4_HI2324,1,SEM_C3_2,1,2
E,28112011,"Grenoble, Louise Michel",12345-MGHLV12_ST0_12_HI2324,0,SEM_E_2,1,2
14,28009054,"Grenoble, Verdun - Préfecture",12345-MAHLV00_ST0_0_HI2324,0,SEM_14_5,1,2
B,27955176,"Grenoble, Oxford",1234567-MGHD01_ST6_1_HI2324-MGHD02_ST6_2_HI2324,1,SEM_B_2,1,2
A,28110086,"Fontaine, La Poya",12345-MEHLV03_ST8_3_HI2324,1,SEM_A_4,1,2
C,27947121,"Saint-Martin-d'Hères, Condillac - Universités",12345-MGHLV07_ST0_7_HI2324-MGHLV09_ST0_9_HI2324,0,SEM_C_1,1,2
2,28125389,"Claix, Pont Rouge",1234567-MEHS03_ST5_3_HI2324,0,SEM_C2_2,1,2
C,28105470,"Saint-Martin-d'Hères, Condillac - Universités",12345-MGHLV14_ST0_14_HI2324,0,SEM_C_1,1,2
4,28030810,"Grenoble, Victor Hugo",12345-MEHLV03_ST8_3_HI2324-MEHLV04_ST8_4_HI2324-MEHLV05_ST8_5_HI2324-MEHW03_ST11_3_HI2324-MEHW04_ST11_4_HI2324,1,SEM_C4_2,1,2
12,27985990,"Eybens, Maisons Neuves",1234567-MEHS00_ST5_0_HI2324-MEHS03_ST5_3_HI2324-MEHS04_ST5_4_HI2324,0,SEM_12_9,1,2
4,28030698,"Grenoble, Victor Hugo",12345-MEHLV03_ST8_3_HI2324-MEHLV04_ST8_4_HI2324-MEHLV05_ST8_5_HI2324-MEHW03_ST11_3_HI2324-MEHW04_ST11_4_HI2324,1,SEM_C4_2,1,2
62,28273510,"Sarcenas, Col de Porte",1234567-MFHD08_ST6_8_HI2324-MFHD09_ST6_9_HI2324,1,SEM_62_5,1,2
15,28216837,"Domène, Chenevières",1234567-MAHD02_ST6_2_HI2324,0,SEM_15_13,1,2
73,28020689,"Notre-Dame-de-Commiers, Notre-Dame-de-Commiers Le Village",****5-MFVLV09_ST21_9_HI2324,0,SEM_73_2,1,2
E,28075724,"Fontanil-Cornillon, Palluel",1234567-MGHS03_ST5_3_HI2324,1,SEM_E_1,1,2
A,28214646,"Le Pont-de-Claix, L'Etoile",1234567-MEHS03_ST5_3_HI2324,0,SEM_A_3,1,2
A,27995733,"Le Pont-de-Claix, L'Etoile",12345-MEILV08_ST21_8_HI2324,0,SEM_A_3,1,2
6,28268748,"Saint-Martin-d'Hères, Henri Wallon",1234567-MSHDF07_ST6_7_HI2324,1,SEM_C6_1,1,2
C,28182457,"Saint-Martin-d'Hères, Condillac - Universités",12345-MGHLV10_ST0_10_HI2324-MGHLV13_ST0_13_HI2324,0,SEM_C_1,1,2
6,27972024,"Grenoble, Oxford",12345-MSILV00_ST21_0_HI2324,0,SEM_C6_2,1,2
62,28273538,"Sarcenas, Col de Porte",1234567-MFHS13_ST5_13_HI2324,1,SEM_62_3,1,2
E,28110863,"Grenoble, Louise Michel",12345-MGHLV07_ST0_7_HI2324-MGHLV09_ST0_9_HI2324-MGHLV10_ST0_10_HI2324-MGHLV11_ST0_11_HI2324-MGHLV13_ST0_13_HI2324,0,SEM_E_2,1,2
B,27955266,"Grenoble, Oxford",1234567-MGHD01_ST6_1_HI2324-MGHD02_ST6_2_HI2324,1,SEM_B_2,1,2
7,28178168,"Gières, Universités - IUT - UFRAPS",12345-MSHLVH04_ST8_4_HI2324-MSHLW04_ST11_4_HI2324,0,SEM_C7_1,1,2
3,27983741,"Échirolles, Centre du graphisme",1234567-MEHD00_ST6_0_HI2324,1,SEM_C3_2,1,2
7,28178146,"Gières, Universités - IUT - UFRAPS",12345-MSHLVH04_ST8_4_HI2324-MSHLW04_ST11_4_HI2324,0,SEM_C7_1,1,2
C,28070298,"Saint-Martin-d'Hères, Condillac - Universités",12345-MGHLV11_ST0_11_HI2324-MGHLV12_ST0_12_HI2324,0,SEM_C_1,1,2
7,27973364,"Échirolles, Comboire",12345-MSILV00_ST21_0_HI2324,1,SEM_C7_2,1,2
B,27946142,"Grenoble, Oxford",12345-MGHLV07_ST0_7_HI2324-MGHLV11_ST0_11_HI2324,1,SEM_B_2,1,2
B,28128830,"Gières, Plaine des Sports",12345-MGHLV09_ST0_9_HI2324,0,SEM_B_1,1,2
A,28031492,"Fontaine, La Poya",12345-MEHLV04_ST8_4_HI2324-MEHW04_ST11_4_HI2324,1,SEM_A_4,1,2
1,27772320,"Grenoble, Cité Jean Macé",12345-MSHLVH02_ST8_2_HI2324-MSHLVH03_ST8_3_HI2324-MSHLVH04_ST8_4_HI2324-MSHLW02_ST11_2_HI2324-MSHLW03_ST11_3_HI2324-MSHLW04_ST11_4_HI2324,1,SEM_C1_5,1,2
49,28019386,"Seyssins, Clinique du Dauphiné",1234567-MFHD06_ST6_6_HI2324-MFHD07_ST6_7_HI2324-MFHD08_ST6_8_HI2324-MFHD09_ST6_9_HI2324,0,SEM_49_3,1,2
16,27810396,"Corenc, Montfleury",12345-MSHLVH02_ST8_2_HI2324-MSHLVH03_ST8_3_HI2324-MSHLVH04_ST8_4_HI2324-MSHLW02_ST11_2_HI2324-MSHLW03_ST11_3_HI2324-MSHLW04_ST11_4_HI2324,0,SEM_16_1,1,2
E,28110869,"Fontanil-Cornillon, Palluel",12345-MGHLV07_ST0_7_HI2324-MGHLV09_ST0_9_HI2324-MGHLV10_ST0_10_HI2324-MGHLV11_ST0_11_HI2324-MGHLV13_ST0_13_HI2324,1,SEM_E_1,1,2
67,28018113,"Herbeys, Herbeys Le Bourg",12345-MFHLV20_ST0_20_HI2324-MFHLV21_ST0_21_HI2324,1,SEM_67_1,1,2
C,28232597,"Saint-Martin-d'Hères, Condillac - Universités",12345-MGHLV12_ST0_12_HI2324,0,SEM_C_1,1,2
7,28208923,"Gières, Universités - Biologie",1234567-MSHDF07_ST6_7_HI2324,0,SEM_C7_1,1,2
2,28030144,"Grenoble, Louise Michel",12345-MEHLV03_ST8_3_HI2324-MEHLV04_ST8_4_HI2324-MEHLV05_ST8_5_HI2324-MEHW03_ST11_3_HI2324-MEHW04_ST11_4_HI2324,1,SEM_C2_1,1,2
B,27946052,"Gières, Plaine des Sports",12345-MGHLV07_ST0_7_HI2324-MGHLV11_ST0_11_HI2324,0,SEM_B_1,1,2
B,27946158,"Grenoble, Oxford",12345-MGHLV07_ST0_7_HI2324-MGHLV11_ST0_11_HI2324,1,SEM_B_2,1,2
5,27919777,"Grenoble, Palais de Justice - Gare",12345-MSHLVH03_ST8_3_HI2324-MSHLVH04_ST8_4_HI2324-MSHLW03_ST11_3_HI2324-MSHLW04_ST11_4_HI2324,0,SEM_C5_1,1,2
A,27985509,"Le Pont-de-Claix, L'Etoile",1234567-MEHS00_ST5_0_HI2324-MEHS04_ST5_4_HI2324,0,SEM_A_3,1,2
C,28105584,"Saint-Martin-d'Hères, Condillac - Universités",12345-MGHLV14_ST0_14_HI2324,0,SEM_C_1,1,2
5,27803264,"Grenoble, Palais de Justice - Gare",1234567-MSHSAH05_ST5_5_HI2324-MSHSAH06_ST5_6_HI2324-MSHSAH07_ST5_7_HI2324-MSHSAH08_ST5_8_HI2324,0,SEM_C5_1,1,2
12,28086194,"Eybens, Maisons Neuves",12345-MEHLV03_ST8_3_HI2324-MEHLV04_ST8_4_HI2324-MEHLV05_ST8_5_HI2324-MEHW03_ST11_3_HI2324-MEHW04_ST11_4_HI2324,0,SEM_12_9,1,2
A,28109802,"Fontaine, La Poya",12345-MEHLV03_ST8_3_HI2324,1,SEM_A_4,1,2
42,28019334,"Meylan, La Détourbe",1234567-MFHD06_ST6_6_HI2324-MFHD07_ST6_7_HI2324-MFHD08_ST6_8_HI2324-MFHD09_ST6_9_HI2324,1,SEM_42_1,1,2
46,28018578,"Varces-Allières-et-Risset, Rond-Point de l'Europe",12345-MFHLV20_ST0_20_HI2324,1,SEM_46_6,1,2
A,28110201,"Le Pont-de-Claix, L'Etoile",12345-MEHLV03_ST8_3_HI2324,0,SEM_A_3,1,2
2,28030095,"Claix, Pont Rouge",12345-MEHLV03_ST8_3_HI2324-MEHLV04_ST8_4_HI2324-MEHLV05_ST8_5_HI2324-MEHW03_ST11_3_HI2324-MEHW04_ST11_4_HI2324,0,SEM_C2_2,1,2
5,27973720,"Gières, Universités - Biologie",12345-MSILV00_ST21_0_HI2324,1,SEM_C5_2,1,2
1,27788610,"Meylan, Maupertuis",1234567-MSHSAH05_ST5_5_HI2324-MSHSAH06_ST5_6_HI2324-MSHSAH07_ST5_7_HI2324,0,SEM_C1_2,1,2
20,27743289,"Sassenage, Les Engenières",12345-MSHLVH02_ST8_2_HI2324-MSHLVH03_ST8_3_HI2324-MSHLVH04_ST8_4_HI2324-MSHLW02_ST11_2_HI2324-MSHLW03_ST11_3_HI2324-MSHLW04_ST11_4_HI2324,1,SEM_20_4,1,2
C,28213337,"Seyssins, Le Prisme",1234567-MGHD02_ST6_2_HI2324,1,SEM_C_2,1,2
C,27947015,"Seyssins, Le Prisme",12345-MGHLV07_ST0_7_HI2324-MGHLV09_ST0_9_HI2324,1,SEM_C_2,1,2
A,28031343,"Fontaine, La Poya",12345-MEHLV04_ST8_4_HI2324-MEHW04_ST11_4_HI2324,1,SEM_A_4,1,2
25,28041068,"Le Gua, Les Saillants",12345-MAHLV00_ST0_0_HI2324,0,SEM_25_1,1,2
C,28070484,"Seyssins, Le Prisme",12345-MGHLV11_ST0_11_HI2324-MGHLV12_ST0_12_HI2324,1,SEM_C_2,1,2
66,28235052,"Échirolles, La Rampe - Centre-Ville",1234567-MFHS13_ST5_13_HI2324,0,,1,2
20,28214209,"Seyssinet-Pariset, Seyssinet-Pariset Hôtel de Ville",1234567-MSHDF07_ST6_7_HI2324,0,SEM_20_1,1,2
7,28178250,"Échirolles, Colonel Manhès",12345-MSHLVH04_ST8_4_HI2324-MSHLW04_ST11_4_HI2324,1,SEM_C7_2,1,2
25,28086566,"Grenoble, Colonel Dumont",1234567-MAHS00_ST5_0_HI2324,1,SEM_25_2,1,2
1,28217927,"Meylan, Maupertuis",1234567-MSHSAH08_ST5_8_HI2324,0,SEM_C1_2,1,2
D,27946679,"Saint-Martin-d'Hères, Etienne Grappe",12345-MGHLV07_ST0_7_HI2324-MGHLV09_ST0_9_HI2324-MGHLV10_ST0_10_HI2324-MGHLV13_ST0_13_HI2324-MGHLV14_ST0_14_HI2324,1,SEM_D_3,1,2
6,27647933,"Saint-Martin-d'Hères, Henri Wallon",1234567-MSHDF04_ST6_4_HI2324-MSHDF05_ST6_5_HI2324,1,SEM_C6_1,1,2
49,28019375,"Seyssinet-Pariset, Cimetière",1234567-MFHD06_ST6_6_HI2324-MFHD07_ST6_7_HI2324-MFHD08_ST6_8_HI2324-MFHD09_ST6_9_HI2324,1,SEM_49_4,1,2
A,27983268,"Fontaine, La Poya",1234567-MEHD00_ST6_0_HI2324,1,SEM_A_4,1,2
A,28031355,"Le Pont-de-Claix, L'Etoile",12345-MEHLV04_ST8_4_HI2324-MEHW04_ST11_4_HI2324,0,SEM_A_3,1,2
7,27785596,"Gières, Universités - Biologie",1234567-MSHDF04_ST6_4_HI2324-MSHDF05_ST6_5_HI2324,0,SEM_C7_1,1,2
E,27953659,"Fontanil-Cornillon, Palluel",1234567-MGHS01_ST5_1_HI2324-MGHS04_ST5_4_HI2324,1,SEM_E_1,1,2
15,28104664,"Grenoble, Verdun - Préfecture",12345-MAVLV00_ST21_0_HI2324,1,SEM_15_4,1,2
48,28019755,"Claix, Pont Rouge",1234567-MFHS12_ST5_12_HI2324-MFHS13_ST5_13_HI2324-MFHS14_ST5_14_HI2324,1,SEM_48_2,1,2
A,28250406,"Le Pont-de-Claix, L'Etoile",12345-MEHLV05_ST8_5_HI2324-MEHW03_ST11_3_HI2324,0,SEM_A_3,1,2
6,27647932,"Saint-Martin-d'Hères, Henri Wallon",1234567-MSHDF04_ST6_4_HI2324-MSHDF05_ST6_5_HI2324,1,SEM_C6_1,1,2
A,28031300,"Le Pont-de-Claix, L'Etoile",12345-MEHLV04_ST8_4_HI2324-MEHW04_ST11_4_HI2324,0,SEM_A_3,1,2
15,28104653,"Domène, Les Arnauds",12345-MAVLV00_ST21_0_HI2324,0,SEM_15_3,1,2
14,28009119,"Gières, Gières Gare - Universités",12345-MAHLV00_ST0_0_HI2324,1,SEM_14_2,1,2
54,27933514,"Saint-Égrève, Pont de Vence",12345-MFHLV20_ST0_20_HI2324-MFHLV21_ST0_21_HI2324-MFVLV09_ST21_9_HI2324,1,SEM_54_2,1,2
6,27972075,"Saint-Martin-d'Hères, Henri Wallon",12345-MSILV00_ST21_0_HI2324,1,SEM_C6_1,1,2
2,28125056,"Grenoble, Louise Michel",1234567-MEHS03_ST5_3_HI2324,1,SEM_C2_1,1,2
A,28109915,"Le Pont-de-Claix, L'Etoile",12345-MEHLV03_ST8_3_HI2324,0,SEM_A_3,1,2
15,28049481,"Grenoble, Verdun - Préfecture",12345-MAHLV00_ST0_0_HI2324,1,SEM_15_11,1,2
5,27803206,"Gières, Universités - Biologie",1234567-MSHSAH05_ST5_5_HI2324-MSHSAH06_ST5_6_HI2324-MSHSAH07_ST5_7_HI2324-MSHSAH08_ST5_8_HI2324,1,SEM_C5_2,1,2
6,27972137,"Grenoble, Oxford",12345-MSILV00_ST21_0_HI2324,0,SEM_C6_2,1,2
C,28070536,"Saint-Martin-d'Hères, Condillac - Universités",12345-MGHLV11_ST0_11_HI2324-MGHLV12_ST0_12_HI2324,0,SEM_C_1,1,2
22,27810084,"Saint-Égrève, Saint Egrève Gare",1234567-MSHSAH05_ST5_5_HI2324-MSHSAH06_ST5_6_HI2324-MSHSAH07_ST5_7_HI2324-MSHSAH08_ST5_8_HI2324,0,SEM_22_3,1,2
A,28198394,"Le Pont-de-Claix, L'Etoile",1234567-MEHD01_ST6_1_HI2324,0,SEM_A_3,1,2
C,27946873,"Gières, Plaine des Sports",12345-MGHLV07_ST0_7_HI2324-MGHLV09_ST0_9_HI2324,0,SEM_C_1,1,2
3,28245985,"Échirolles, Centre du graphisme",12345-MEILV08_ST21_8_HI2324,1,SEM_C3_2,1,2
15,28216906,"Grenoble, Verdun - Préfecture",1234567-MAHD02_ST6_2_HI2324,1,SEM_15_4,1,2
3,28198624,"Grenoble, Victor Hugo",1234567-MEHD01_ST6_1_HI2324,0,SEM_C3_1,1,2
B,27946211,"Gières, Plaine des Sports",12345-MGHLV07_ST0_7_HI2324-MGHLV11_ST0_11_HI2324,0,SEM_B_1,1,2
5,27803555,"Grenoble, Palais de Justice - Gare",1234567-MSHDF05_ST6_5_HI2324,0,SEM_C5_1,1,2
21,28019136,"Seyssins, Le Prisme",12345-MFHLV20_ST0_20_HI2324-MFHLV21_ST0_21_HI2324,1,SEM_21_2,1,2
A,28250791,"Le Pont-de-Claix, L'Etoile",12345-MEHLV05_ST8_5_HI2324-MEHW03_ST11_3_HI2324,0,SEM_A_3,1,2
7,28209000,"Gières, Universités - Biologie",1234567-MSHDF07_ST6_7_HI2324,0,SEM_C7_1,1,2
4,28245911,"Eybens, Le Verderet",12345-MEILV08_ST21_8_HI2324,0,SEM_C4_1,1,2
59,28019478,"Gières, Gières Gare - Universités",1234567-MFHS12_ST5_12_HI2324-MFHS14_ST5_14_HI2324,1,SEM_59_2,1,2
2,28030078,"Claix, Pont Rouge",12345-MEHLV03_ST8_3_HI2324-MEHLV04_ST8_4_HI2324-MEHLV05_ST8_5_HI2324-MEHW03_ST11_3_HI2324-MEHW04_ST11_4_HI2324,0,SEM_C2_2,1,2
16,27818439,"Le Pont-de-Claix, Gendarmerie",1234567-MSHSAH05_ST5_5_HI2324-MSHSAH06_ST5_6_HI2324-MSHSAH07_ST5_7_HI2324-MSHSAH08_ST5_8_HI2324,1,SEM_16_2,1,2
15,28104700,"Grenoble, Verdun - Préfecture",12345-MAVLV00_ST21_0_HI2324,1,SEM_15_10,1,2
A,28031260,"Fontaine, La Poya",12345-MEHLV04_ST8_4_HI2324-MEHW04_ST11_4_HI2324,1,SEM_A_4,1,2
C,28232600,"Seyssins, Le Prisme",12345-MGHLV12_ST0_12_HI2324,1,SEM_C_2,1,2
B,28232891,"Grenoble, Oxford",12345-MGHLV12_ST0_12_HI2324-MGHLV13_ST0_13_HI2324,1,SEM_B_2,1,2
A,28031140,"Le Pont-de-Claix, L'Etoile",12345-MEHLV04_ST8_4_HI2324-MEHW04_ST11_4_HI2324,0,SEM_A_3,1,2
70,28019432,"Champ-sur-Drac, La Melle",1234567-MFHS12_ST5_12_HI2324-MFHS14_ST5_14_HI2324,1,,1,2
C,28105576,"Saint-Martin-d'Hères, Condillac - Universités",12345-MGHLV14_ST0_14_HI2324,0,SEM_C_1,1,2
B,28101932,"Gières, Plaine des Sports",12345-MGHLV14_ST0_14_HI2324,0,SEM_B_1,1,2
3,27984683,"Grenoble, Victor Hugo",1234567-MEHS00_ST5_0_HI2324-MEHS03_ST5_3_HI2324-MEHS04_ST5_4_HI2324,0,SEM_C3_1,1,2
A,28031346,"Le Pont-de-Claix, L'Etoile",12345-MEHLV04_ST8_4_HI2324-MEHW04_ST11_4_HI2324,0,SEM_A_3,1,2
C,28206978,"Saint-Martin-d'Hères, Condillac - Universités",1234567-MGHS04_ST5_4_HI2324,0,SEM_C_1,1,2
41,28019459,"Corenc, La Garenne",1234567-MFHS12_ST5_12_HI2324-MFHS13_ST5_13_HI2324-MFHS14_ST5_14_HI2324,0,SEM_41_1,1,2
4,27984588,"Grenoble, Victor Hugo",1234567-MEHS00_ST5_0_HI2324-MEHS03_ST5_3_HI2324-MEHS04_ST5_4_HI2324,1,SEM_C4_2,1,2
65,28019633,"Grenoble, Grand'place",1234567-MFHS12_ST5_12_HI2324-MFHS14_ST5_14_HI2324,1,,1,2
7,28178164,"Gières, Universités - IUT - UFRAPS",12345-MSHLVH04_ST8_4_HI2324-MSHLW04_ST11_4_HI2324,0,SEM_C7_1,1,2
A,28251045,"Fontaine, La Poya",12345-MEHLV05_ST8_5_HI2324-MEHW03_ST11_3_HI2324,1,SEM_A_4,1,2
22,27809770,"Saint-Égrève, Saint Egrève Gare",12345-MSHLVH02_ST8_2_HI2324-MSHLVH03_ST8_3_HI2324-MSHLVH04_ST8_4_HI2324-MSHLW02_ST11_2_HI2324-MSHLW03_ST11_3_HI2324-MSHLW04_ST11_4_HI2324,0,SEM_22_3,1,2
E,28171190,"Grenoble, Louise Michel",12345-MGHLV14_ST0_14_HI2324,0,SEM_E_2,1,2
7,28208975,"Échirolles, Comboire",1234567-MSHDF07_ST6_7_HI2324,1,SEM_C7_2,1,2
16,28057027,"Corenc, Montfleury",123456*-MSILV00_ST21_0_HI2324,0,SEM_16_1,1,2
20,28214212,"Seyssinet-Pariset, Seyssinet-Pariset Hôtel de Ville",1234567-MSHDF07_ST6_7_HI2324,0,SEM_20_3,1,2
B,28181520,"Grenoble, Oxford",12345-MGHLV10_ST0_10_HI2324,1,SEM_B_2,1,2
C,28182376,"Seyssins, Le Prisme",12345-MGHLV10_ST0_10_HI2324-MGHLV13_ST0_13_HI2324,1,SEM_C_2,1,2
C,28070255,"Seyssins, Le Prisme",12345-MGHLV11_ST0_11_HI2324-MGHLV12_ST0_12_HI2324,1,SEM_C_2,1,2
E,28075670,"Fontanil-Cornillon, Palluel",1234567-MGHS03_ST5_3_HI2324,1,SEM_E_1,1,2
E,27953722,"Grenoble, Louise Michel",1234567-MGHS01_ST5_1_HI2324-MGHS04_ST5_4_HI2324,0,SEM_E_2,1,2
A,27985434,"Fontaine, La Poya",1234567-MEHS00_ST5_0_HI2324-MEHS04_ST5_4_HI2324,1,SEM_A_4,1,2
3,28245980,"Échirolles, Centre du graphisme",12345-MEILV08_ST21_8_HI2324,1,SEM_C3_2,1,2
A,27995601,"Fontaine, La Poya",12345-MEILV08_ST21_8_HI2324,1,SEM_A_4,1,2
1,27772315,"Montbonnot-Saint-Martin, Pré de l'Eau",12345-MSHLVH02_ST8_2_HI2324-MSHLVH03_ST8_3_HI2324-MSHLVH04_ST8_4_HI2324-MSHLW02_ST11_2_HI2324-MSHLW03_ST11_3_HI2324-MSHLW04_ST11_4_HI2324,0,SEM_C1_6,1,2
22,27810076,"Saint-Égrève, Saint Egrève Gare",1234567-MSHSAH05_ST5_5_HI2324-MSHSAH06_ST5_6_HI2324-MSHSAH07_ST5_7_HI2324-MSHSAH08_ST5_8_HI2324,0,SEM_22_1,1,2
59,28232567,"Gières, Gières Gare - Universités",1234567-MFHS13_ST5_13_HI2324,1,SEM_59_2,1,2
D,28204708,"Saint-Martin-d'Hères, Etienne Grappe",12345-MGHLV11_ST0_11_HI2324-MGHLV12_ST0_12_HI2324,1,SEM_D_3,1,2
42,28018660,"Meylan, La Détourbe",12345-MFHLV20_ST0_20_HI2324-MFHLV21_ST0_21_HI2324,1,SEM_42_1,1,2
59,28018038,"Saint-Martin-d'Uriage, La Ronzière",12345-MFHLV20_ST0_20_HI2324-MFHLV21_ST0_21_HI2324,0,SEM_59_1,1,2
B,27946040,"Gières, Plaine des Sports",12345-MGHLV07_ST0_7_HI2324-MGHLV11_ST0_11_HI2324,0,SEM_B_1,1,2
42,28019338,"Meylan, La Détourbe",1234567-MFHD06_ST6_6_HI2324-MFHD07_ST6_7_HI2324-MFHD08_ST6_8_HI2324-MFHD09_ST6_9_HI2324,1,SEM_42_1,1,2
19,27788360,"Sassenage, L'Ovalie",12345-MSHLVH02_ST8_2_HI2324-MSHLVH03_ST8_3_HI2324-MSHLVH04_ST8_4_HI2324-MSHLW02_ST11_2_HI2324-MSHLW03_ST11_3_HI2324-MSHLW04_ST11_4_HI2324,1,SEM_19_2,1,2
3,27983735,"Échirolles, Centre du graphisme",1234567-MEHD00_ST6_0_HI2324,1,SEM_C3_2,1,2
3,28030710,"Échirolles, Centre du graphisme",12345-MEHLV03_ST8_3_HI2324-MEHLV04_ST8_4_HI2324-MEHLV05_ST8_5_HI2324-MEHW03_ST11_3_HI2324-MEHW04_ST11_4_HI2324,1,SEM_C3_2,1,2
2,27984954,"Claix, Pont Rouge",1234567-MEHS00_ST5_0_HI2324-MEHS04_ST5_4_HI2324,0,SEM_C2_2,1,2
3,28246095,"Grenoble, Victor Hugo",12345-MEILV08_ST21_8_HI2324,0,SEM_C3_1,1,2
59,28020213,"Gières, Gières Gare - Universités",12345-MFVLV09_ST21_9_HI2324,1,SEM_59_2,1,2
2,28211325,"Claix, Pont Rouge",1234567-MEHD01_ST6_1_HI2324,0,SEM_C2_2,1,2
B,28074809,"Grenoble, Oxford",1234567-MGHS03_ST5_3_HI2324,1,SEM_B_2,1,2
C,28105498,"Saint-Martin-d'Hères, Condillac - Universités",12345-MGHLV14_ST0_14_HI2324,0,SEM_C_1,1,2
3,27983745,"Échirolles, Centre du graphisme",1234567-MEHD00_ST6_0_HI2324,1,SEM_C3_2,1,2
A,28031278,"Fontaine, La Poya",12345-MEHLV04_ST8_4_HI2324-MEHW04_ST11_4_HI2324,1,SEM_A_4,1,2
13,27985838,"Poisat, Cimetière Intercommunal",1234567-MEHS00_ST5_0_HI2324-MEHS03_ST5_3_HI2324-MEHS04_ST5_4_HI2324,0,SEM_13_1,1,2
E,28112135,"Grenoble, Louise Michel",12345-MGHLV12_ST0_12_HI2324,0,SEM_E_2,1,2
15,28049397,"Domène, Chenevières",12345-MAHLV00_ST0_0_HI2324,0,SEM_15_1,1,2
12,27986010,"Eybens, Maisons Neuves",1234567-MEHS00_ST5_0_HI2324-MEHS03_ST5_3_HI2324-MEHS04_ST5_4_HI2324,0,SEM_12_2,1,2
A,28109955,"Grenoble, Gares",12345-MEHLV03_ST8_3_HI2324,1,SEM_A_4,1,2
5,28086947,"Gières, Universités - Biologie",12345-MSHLVH02_ST8_2_HI2324-MSHLW02_ST11_2_HI2324,1,SEM_C5_2,1,2
5,27803292,"Grenoble, Palais de Justice - Gare",1234567-MSHSAH05_ST5_5_HI2324-MSHSAH06_ST5_6_HI2324-MSHSAH07_ST5_7_HI2324-MSHSAH08_ST5_8_HI2324,0,SEM_C5_1,1,2
2,27985103,"Claix, Pont Rouge",1234567-MEHS00_ST5_0_HI2324-MEHS04_ST5_4_HI2324,0,SEM_C2_2,1,2
6,27785334,"Grenoble, Oxford",1234567-MSHSAH05_ST5_5_HI2324-MSHSAH06_ST5_6_HI2324-MSHSAH07_ST5_7_HI2324-MSHSAH08_ST5_8_HI2324,0,SEM_C6_2,1,2
3,28245804,"Grenoble, Victor Hugo",12345-MEILV08_ST21_8_HI2324,0,SEM_C3_1,1,2
A,27995544,"Le Pont-de-Claix, L'Etoile",12345-MEILV08_ST21_8_HI2324,0,SEM_A_3,1,2
26,28020682,"Grenoble, Gare Routière",12345-MFVLV09_ST21_9_HI2324,1,,1,2
D,28204657,"Saint-Martin-d'Hères, Etienne Grappe",12345-MGHLV11_ST0_11_HI2324-MGHLV12_ST0_12_HI2324,1,SEM_D_3,1,2
3,28245842,"Échirolles, Centre du graphisme",12345-MEILV08_ST21_8_HI2324,1,SEM_C3_2,1,2
15,28216836,"Domène, Chenevières",1234567-MAHD02_ST6_2_HI2324,0,SEM_15_1,1,2
E,28212949,"Grenoble, Louise Michel",1234567-MGHD02_ST6_2_HI2324,0,SEM_E_2,1,2
3,27984732,"Grenoble, Victor Hugo",1234567-MEHS00_ST5_0_HI2324-MEHS03_ST5_3_HI2324-MEHS04_ST5_4_HI2324,0,SEM_C3_1,1,2
E,28075789,"Fontanil-Cornillon, Palluel",1234567-MGHS03_ST5_3_HI2324,1,SEM_E_1,1,2
56,28018223,"Saint-Martin-le-Vinoux, Col de Clémencières",12345-MFHLV20_ST0_20_HI2324-MFHLV21_ST0_21_HI2324,1,SEM_56_3,1,2
C,27953292,"Saint-Martin-d'Hères, Condillac - Universités",1234567-MGHS01_ST5_1_HI2324,0,SEM_C_1,1,2
15,28049108,"Domène, Chenevières",1234567-MAHS00_ST5_0_HI2324,0,SEM_15_12,1,2
C,28257020,"Seyssins, Le Prisme",1234567-MGHS03_ST5_3_HI2324,1,SEM_C_2,1,2
41,28019441,"La Tronche, Grand Sablon",1234567-MFHS12_ST5_12_HI2324-MFHS13_ST5_13_HI2324-MFHS14_ST5_14_HI2324,1,SEM_41_2,1,2
C,28105493,"Saint-Martin-d'Hères, Condillac - Universités",12345-MGHLV14_ST0_14_HI2324,0,SEM_C_1,1,2
15,28104675,"Grenoble, Verdun - Préfecture",12345-MAVLV00_ST21_0_HI2324,1,SEM_15_10,1,2
2,27983012,"Grenoble, Louise Michel",1234567-MEHD00_ST6_0_HI2324,1,SEM_C2_1,1,2
44,28019568,"Le Gua, Col de l'Arzelier",1234567-MFHS12_ST5_12_HI2324-MFHS14_ST5_14_HI2324,1,SEM_44_8,1,2
C,28213343,"Seyssins, Le Prisme",1234567-MGHD02_ST6_2_HI2324,1,SEM_C_2,1,2
3,28245936,"Grenoble, Victor Hugo",12345-MEILV08_ST21_8_HI2324,0,SEM_C3_1,1,2
